Image,True_Label,True_Label_Name,Predicted_Label,Predicted_Label_Name,Correct
3666469133.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2150679320.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3309053365.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1728958527.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4193821272.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1148976891.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2600336593.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2126394627.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
720076710.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2253212784.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
525349447.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
364424510.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
622599265.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
110316351.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2478837427.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3644657668.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2420952277.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
337824398.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4092496590.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
146450021.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2190330048.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1127648735.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3834880264.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2949112902.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3210844755.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3318136026.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1304829719.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1148219268.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2038191789.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3976765860.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
29080398.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3190980772.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1809996556.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4151340541.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
947245045.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2731342546.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1695222619.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
244543629.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1050313402.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
824361434.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
863785025.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3806925681.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2488494933.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
41357060.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2682555583.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2382793101.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
446546740.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3498789307.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3356619304.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3743787715.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1072471707.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
611767283.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1815048674.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2830691445.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
690440568.jpg,3,Cassava Mosaic Disease (CMD),1,Cassava Brown Streak Disease (CBSD),False
707856389.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2512000919.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4044222946.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2276911457.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1417446398.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4142973523.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2361087670.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2499718406.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
593986608.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2742114843.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2956931145.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3495162607.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1383656888.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3374850417.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2437213619.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
378894822.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
426011031.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3781173616.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2582401533.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3514103579.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1837614598.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
559693099.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3885271451.jpg,3,Cassava Mosaic Disease (CMD),2,Cassava Green Mottle (CGM),False
427517931.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
142793456.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
587410113.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1038916688.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3917312205.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1890479595.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1994860196.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2433407680.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
951757474.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3885318661.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
917153346.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2260280582.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3293589198.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
189585547.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
237098869.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2958062966.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3987321075.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2621100310.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1976266780.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1927309377.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2636602591.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
23975111.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3699018572.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3630310282.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1101317234.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3164252069.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1311965722.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1486873366.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
104535906.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3795291687.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2991002425.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
287277313.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
525960141.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1550172389.jpg,3,Cassava Mosaic Disease (CMD),0,Cassava Bacterial Blight (CBB),False
403963359.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1221664353.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2640903011.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3704495122.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2531011684.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2569151619.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
266192963.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4063439592.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2372295675.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
975560905.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1162161027.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3459805310.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1234571117.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3400236325.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2546067833.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3914399588.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3484288413.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3995905691.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
730246469.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
974489379.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2397511243.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1264889950.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3743115520.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
593295166.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
311302257.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
113115280.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4026910494.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
611582421.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
126180843.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1503427899.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1660477891.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
973746900.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2312938681.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3419381051.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2891831369.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2271948413.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2044665916.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3428953677.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3418761424.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1708791164.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2208840546.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3421898013.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1052881053.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3913684904.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1196349536.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3937113276.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2963992338.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
413906882.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2252678193.jpg,3,Cassava Mosaic Disease (CMD),2,Cassava Green Mottle (CGM),False
612680278.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1376907726.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2962787135.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3842620727.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4188170872.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1547490615.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1014433832.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3547635948.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2753750335.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4124205703.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2372305189.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3644786375.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
398109991.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
542875481.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
27376313.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2917694198.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4040156841.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
494373942.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4210831538.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3532602386.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1369983957.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1279883672.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
155660492.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1360215464.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2209303439.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2404877311.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1846294489.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2214549486.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1504494469.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1713720885.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2299589132.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
749454717.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
872791534.jpg,3,Cassava Mosaic Disease (CMD),4,Healthy,False
2179767086.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3786378837.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3169882716.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2016905138.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1112568678.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2164012143.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2351109421.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2512953996.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2749764674.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2838691215.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4242899751.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1461335818.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1249702391.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3420404935.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3044653418.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4234424797.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3254091350.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
562822735.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1296460388.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2309908274.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1705724767.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2389802150.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3345535790.jpg,3,Cassava Mosaic Disease (CMD),4,Healthy,False
3512220415.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1289615657.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3277182366.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4010133596.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1073893170.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3264451283.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3194661838.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1452672436.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
687913373.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
431956415.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2337524208.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2150406389.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
683096346.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1045339937.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3519335178.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3497672058.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
521262022.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2601029045.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2800121117.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1782862245.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
402606580.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1568466149.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
832785383.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1059498220.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2318318884.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1590942928.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
664024610.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
84878474.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1761091007.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
694767625.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3479436986.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3726258018.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2558099144.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
923294415.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
210185909.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1211049179.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3354624529.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3192966266.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3533408117.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3593387125.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1445981750.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1025492337.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2492339911.jpg,3,Cassava Mosaic Disease (CMD),0,Cassava Bacterial Blight (CBB),False
4090594888.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
567537807.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
279831330.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3630227153.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4140381716.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2601582697.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3640609321.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2178075893.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1573242622.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1616161207.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
587329916.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1119995789.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1647997010.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3186269269.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4096334049.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3451069987.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
813262235.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
551716959.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3511420562.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4060179434.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2164873412.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2489474149.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3543872440.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2120733777.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3102452816.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1086221210.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
